example_id                                                     | status | run_time        |
./spec/models/appointment_spec.rb[1:3:2:4]                     | failed | 0.00206 seconds |
./spec/models/appointment_spec.rb[1:3:2:5]                     | failed | 0.00189 seconds |
./spec/models/appointment_spec.rb[1:3:3:1]                     | failed | 0.00138 seconds |
./spec/models/appointment_spec.rb[1:3:3:2]                     | failed | 0.00205 seconds |
./spec/models/appointment_spec.rb[1:4:1:1]                     | failed | 0.00275 seconds |
./spec/models/appointment_spec.rb[1:4:2:1]                     | failed | 0.01639 seconds |
./spec/models/appointment_spec.rb[1:4:3:1]                     | failed | 0.00305 seconds |
./spec/models/appointment_spec.rb[1:4:4:1]                     | failed | 0.00205 seconds |
./spec/models/appointment_spec.rb[1:5:1:1]                     | failed | 0.0032 seconds  |
./spec/models/appointment_spec.rb[1:5:1:2]                     | failed | 0.00244 seconds |
./spec/models/appointment_spec.rb[1:5:2:1]                     | failed | 0.00182 seconds |
./spec/models/appointment_spec.rb[1:5:3:1]                     | failed | 0.00206 seconds |
./spec/models/appointment_spec.rb[1:5:4:1]                     | failed | 0.0023 seconds  |
./spec/models/appointment_spec.rb[1:5:5:1]                     | failed | 0.00194 seconds |
./spec/models/appointment_spec.rb[1:5:5:2]                     | failed | 0.00206 seconds |
./spec/models/appointment_spec.rb[1:6:1:1]                     | failed | 0.0025 seconds  |
./spec/models/appointment_spec.rb[1:6:1:2]                     | failed | 0.002 seconds   |
./spec/models/appointment_spec.rb[1:6:2:1]                     | failed | 0.00248 seconds |
./spec/models/clocking_spec.rb[1:1:1]                          | passed | 0.00208 seconds |
./spec/models/clocking_spec.rb[1:1:2]                          | passed | 0.00309 seconds |
./spec/models/clocking_spec.rb[1:2:1]                          | failed | 0.01142 seconds |
./spec/models/clocking_spec.rb[1:2:2]                          | passed | 0.01397 seconds |
./spec/models/clocking_spec.rb[1:2:3]                          | passed | 0.01005 seconds |
./spec/models/clocking_spec.rb[1:2:4]                          | passed | 0.00925 seconds |
./spec/models/clocking_spec.rb[1:2:5:1:1]                      | passed | 0.01697 seconds |
./spec/models/clocking_spec.rb[1:2:5:2:1]                      | failed | 0.00772 seconds |
./spec/models/clocking_spec.rb[1:2:5:3:1]                      | failed | 0.01221 seconds |
./spec/models/clocking_spec.rb[1:2:5:4:1]                      | passed | 0.0163 seconds  |
./spec/models/clocking_spec.rb[1:2:6:1:1]                      | passed | 0.00523 seconds |
./spec/models/clocking_spec.rb[1:2:6:2:1]                      | passed | 0.00535 seconds |
./spec/models/clocking_spec.rb[1:2:6:3:1]                      | passed | 0.00582 seconds |
./spec/models/clocking_spec.rb[1:3:1:1]                        | failed | 0.00816 seconds |
./spec/models/clocking_spec.rb[1:3:2:1]                        | failed | 0.00771 seconds |
./spec/models/clocking_spec.rb[1:3:3:1]                        | failed | 0.01026 seconds |
./spec/models/clocking_spec.rb[1:3:4:1]                        | failed | 0.00754 seconds |
./spec/models/clocking_spec.rb[1:4:1:1]                        | passed | 0.00597 seconds |
./spec/models/clocking_spec.rb[1:4:1:2]                        | passed | 0.00549 seconds |
./spec/models/clocking_spec.rb[1:5:1:1]                        | failed | 0.00802 seconds |
./spec/models/clocking_spec.rb[1:6:1:1]                        | passed | 0.00279 seconds |
./spec/models/clocking_spec.rb[1:6:2:1:1]                      | passed | 0.00394 seconds |
./spec/models/clocking_spec.rb[1:6:2:2:1]                      | passed | 0.00496 seconds |
./spec/models/clocking_spec.rb[1:6:3:1:1]                      | passed | 0.00564 seconds |
./spec/models/clocking_spec.rb[1:6:3:2:1]                      | passed | 0.06675 seconds |
./spec/models/clocking_spec.rb[1:6:3:3:1]                      | passed | 0.00404 seconds |
./spec/models/clocking_spec.rb[1:7:1]                          | passed | 0.00734 seconds |
./spec/models/clocking_spec.rb[1:7:2]                          | passed | 0.01004 seconds |
./spec/models/clocking_spec.rb[1:8:1:1]                        | passed | 0.01321 seconds |
./spec/models/clocking_spec.rb[1:8:2:1]                        | passed | 0.008 seconds   |
./spec/models/clocking_spec.rb[1:8:2:2]                        | passed | 0.00859 seconds |
./spec/models/clocking_spec.rb[1:9:1]                          | failed | 0.25057 seconds |
./spec/models/employee_spec.rb[1:1:1]                          | passed | 0.0017 seconds  |
./spec/models/employee_spec.rb[1:1:2]                          | passed | 0.00155 seconds |
./spec/models/employee_spec.rb[1:1:3]                          | passed | 0.00141 seconds |
./spec/models/employee_spec.rb[1:1:4]                          | passed | 0.00543 seconds |
./spec/models/employee_spec.rb[1:2:1]                          | passed | 0.00587 seconds |
./spec/models/employee_spec.rb[1:2:2]                          | failed | 0.00641 seconds |
./spec/models/employee_spec.rb[1:2:3]                          | passed | 0.00549 seconds |
./spec/models/employee_spec.rb[1:2:4]                          | passed | 0.00556 seconds |
./spec/models/employee_spec.rb[1:2:5]                          | passed | 0.00543 seconds |
./spec/models/employee_spec.rb[1:2:6]                          | failed | 0.00619 seconds |
./spec/models/employee_spec.rb[1:2:7]                          | passed | 0.00656 seconds |
./spec/models/employee_spec.rb[1:2:8]                          | passed | 0.00633 seconds |
./spec/models/employee_spec.rb[1:2:9]                          | passed | 0.0045 seconds  |
./spec/models/employee_spec.rb[1:2:10:1]                       | passed | 0.00633 seconds |
./spec/models/employee_spec.rb[1:2:10:2]                       | passed | 0.00665 seconds |
./spec/models/employee_spec.rb[1:3:1:1]                        | passed | 0.01406 seconds |
./spec/models/employee_spec.rb[1:3:2:1]                        | passed | 0.01373 seconds |
./spec/models/employee_spec.rb[1:4:1:1]                        | passed | 0.00384 seconds |
./spec/models/employee_spec.rb[1:4:2:1:1]                      | passed | 0.02968 seconds |
./spec/models/employee_spec.rb[1:4:2:2:1]                      | passed | 0.0057 seconds  |
./spec/models/employee_spec.rb[1:4:3:1:1]                      | passed | 0.00519 seconds |
./spec/models/employee_spec.rb[1:4:3:2:1]                      | passed | 0.00848 seconds |
./spec/models/employee_spec.rb[1:4:3:3:1]                      | passed | 0.0514 seconds  |
./spec/models/employee_spec.rb[1:4:3:4:1]                      | passed | 0.00919 seconds |
./spec/models/employee_spec.rb[1:4:3:5:1]                      | passed | 0.01112 seconds |
./spec/models/employee_spec.rb[1:4:4:1]                        | passed | 0.00422 seconds |
./spec/models/employee_spec.rb[1:4:4:2]                        | passed | 0.00833 seconds |
./spec/models/employee_spec.rb[1:4:5:1]                        | passed | 0.00387 seconds |
./spec/models/employee_spec.rb[1:4:5:2]                        | passed | 0.00434 seconds |
./spec/models/employee_spec.rb[1:4:6:1:1]                      | passed | 0.004 seconds   |
./spec/models/employee_spec.rb[1:4:6:2:1]                      | passed | 0.00473 seconds |
./spec/models/employee_spec.rb[1:4:6:3:1]                      | passed | 0.00487 seconds |
./spec/models/employee_spec.rb[1:4:7:1:1]                      | passed | 0.00434 seconds |
./spec/models/employee_spec.rb[1:4:7:2:1]                      | passed | 0.00471 seconds |
./spec/models/employee_spec.rb[1:4:8:1:1]                      | failed | 0.01013 seconds |
./spec/models/employee_spec.rb[1:4:8:2:1]                      | passed | 0.0039 seconds  |
./spec/models/employee_spec.rb[1:5:1:1]                        | failed | 0.00468 seconds |
./spec/models/employee_spec.rb[1:5:2:1]                        | passed | 0.00422 seconds |
./spec/models/employee_spec.rb[1:6:1]                          | passed | 0.01501 seconds |
./spec/models/patient_spec.rb[1:1:1]                           | failed | 0.00285 seconds |
./spec/models/patient_spec.rb[1:1:2]                           | failed | 0.00305 seconds |
./spec/models/patient_spec.rb[1:1:3]                           | failed | 0.00468 seconds |
./spec/models/patient_spec.rb[1:1:4:1]                         | failed | 0.0022 seconds  |
./spec/models/patient_spec.rb[1:1:4:2]                         | failed | 0.00205 seconds |
./spec/models/patient_spec.rb[1:2:1]                           | failed | 0.003 seconds   |
./spec/models/patient_spec.rb[1:2:2]                           | failed | 0.00326 seconds |
./spec/models/patient_spec.rb[1:3:1]                           | failed | 0.00724 seconds |
./spec/models/patient_spec.rb[1:3:2]                           | failed | 0.00408 seconds |
./spec/models/patient_spec.rb[1:4:1]                           | failed | 0.00295 seconds |
./spec/models/patient_spec.rb[1:4:2]                           | failed | 0.0041 seconds  |
./spec/models/patient_spec.rb[1:4:3]                           | failed | 0.00253 seconds |
./spec/models/patient_spec.rb[1:4:4]                           | failed | 0.00328 seconds |
./spec/models/patient_spec.rb[1:4:5]                           | failed | 0.00303 seconds |
./spec/models/patient_spec.rb[1:5:1]                           | failed | 0.00241 seconds |
./spec/models/patient_spec.rb[1:5:2]                           | failed | 0.00254 seconds |
./spec/models/patient_spec.rb[1:5:3]                           | failed | 0.00265 seconds |
./spec/models/patient_spec.rb[1:6:1]                           | failed | 0.00363 seconds |
./spec/models/patient_spec.rb[1:6:2]                           | failed | 0.0036 seconds  |
./spec/models/patient_spec.rb[1:6:3]                           | failed | 0.00302 seconds |
./spec/models/patient_spec.rb[1:6:4]                           | failed | 0.00354 seconds |
./spec/models/patient_spec.rb[1:6:5:1]                         | failed | 0.00366 seconds |
./spec/models/patient_spec.rb[1:6:6:1]                         | failed | 0.00298 seconds |
./spec/models/patient_spec.rb[1:7:1:1:1]                       | failed | 0.00296 seconds |
./spec/models/patient_spec.rb[1:7:1:2:1]                       | failed | 0.0035 seconds  |
./spec/models/patient_spec.rb[1:7:2:1:1]                       | failed | 0.00808 seconds |
./spec/models/patient_spec.rb[1:7:2:2:1]                       | failed | 0.00333 seconds |
./spec/models/patient_spec.rb[1:7:3:1]                         | failed | 0.00336 seconds |
./spec/models/patient_spec.rb[1:7:3:2]                         | failed | 0.00285 seconds |
./spec/models/payroll_spec.rb[1:1:1]                           | passed | 0.00234 seconds |
./spec/models/payroll_spec.rb[1:1:2]                           | passed | 0.00218 seconds |
./spec/models/payroll_spec.rb[1:2:1]                           | passed | 0.00602 seconds |
./spec/models/payroll_spec.rb[1:2:2]                           | passed | 0.00466 seconds |
./spec/models/payroll_spec.rb[1:2:3]                           | passed | 0.00328 seconds |
./spec/models/payroll_spec.rb[1:2:4:1:1]                       | passed | 0.00521 seconds |
./spec/models/payroll_spec.rb[1:2:4:2:1]                       | passed | 0.00486 seconds |
./spec/models/payroll_spec.rb[1:2:5:1]                         | passed | 0.0036 seconds  |
./spec/models/payroll_spec.rb[1:2:5:2]                         | passed | 0.00324 seconds |
./spec/models/payroll_spec.rb[1:2:5:3]                         | passed | 0.00354 seconds |
./spec/models/payroll_spec.rb[1:2:5:4]                         | passed | 0.00378 seconds |
./spec/models/payroll_spec.rb[1:3:1:1]                         | passed | 0.02514 seconds |
./spec/models/payroll_spec.rb[1:3:2:1]                         | passed | 0.02268 seconds |
./spec/models/payroll_spec.rb[1:3:3:1]                         | passed | 0.0173 seconds  |
./spec/models/payroll_spec.rb[1:4:1:1:1]                       | passed | 0.00428 seconds |
./spec/models/payroll_spec.rb[1:4:2:1]                         | passed | 0.00692 seconds |
./spec/models/payroll_spec.rb[1:5:1:1:1]                       | passed | 0.02595 seconds |
./spec/models/payroll_spec.rb[1:5:1:2:1]                       | passed | 0.00807 seconds |
./spec/models/payroll_spec.rb[1:5:2:1:1]                       | passed | 0.00576 seconds |
./spec/models/payroll_spec.rb[1:5:2:2:1]                       | passed | 0.00444 seconds |
./spec/models/payroll_spec.rb[1:5:3:1]                         | passed | 0.00477 seconds |
./spec/models/payroll_spec.rb[1:5:3:2]                         | passed | 0.00869 seconds |
./spec/models/payroll_spec.rb[1:5:3:3]                         | passed | 0.0048 seconds  |
./spec/models/payroll_spec.rb[1:6:1:1]                         | passed | 0.00626 seconds |
./spec/models/payroll_spec.rb[1:6:1:2]                         | passed | 0.00614 seconds |
./spec/models/payroll_spec.rb[1:6:2:1]                         | passed | 0.00588 seconds |
./spec/models/payroll_spec.rb[1:6:2:2]                         | passed | 0.00721 seconds |
./spec/models/payroll_spec.rb[1:6:3:1]                         | failed | 0.01435 seconds |
./spec/models/payroll_spec.rb[1:7:1:1:1]                       | failed | 0.0072 seconds  |
./spec/models/payroll_spec.rb[1:7:1:2:1]                       | failed | 0.01038 seconds |
./spec/models/payroll_spec.rb[1:7:2:1]                         | passed | 0.00688 seconds |
./spec/models/payroll_spec.rb[1:8:1:1]                         | passed | 0.00472 seconds |
./spec/models/payroll_spec.rb[1:8:2:1]                         | passed | 0.00485 seconds |
./spec/models/payroll_spec.rb[1:9:1]                           | failed | 0.00173 seconds |
./spec/models/payroll_spec.rb[1:10:1]                          | failed | 0.00982 seconds |
./spec/performance/load_test_spec.rb[1:1:1]                    | failed | 0.00208 seconds |
./spec/performance/load_test_spec.rb[1:1:2]                    | failed | 0.00209 seconds |
./spec/performance/load_test_spec.rb[1:1:3]                    | failed | 0.01538 seconds |
./spec/performance/load_test_spec.rb[1:1:4]                    | failed | 0.00217 seconds |
./spec/performance/load_test_spec.rb[1:2:1]                    | failed | 0.00233 seconds |
./spec/security/security_test_spec.rb[1:1:1]                   | failed | 0.00452 seconds |
./spec/security/security_test_spec.rb[1:1:2]                   | failed | 0.00454 seconds |
./spec/security/security_test_spec.rb[1:1:3]                   | failed | 0.00454 seconds |
./spec/security/security_test_spec.rb[1:2:1]                   | failed | 0.00686 seconds |
./spec/security/security_test_spec.rb[1:2:2]                   | failed | 0.00564 seconds |
./spec/security/security_test_spec.rb[1:2:3]                   | failed | 0.00487 seconds |
./spec/security/security_test_spec.rb[1:2:4]                   | failed | 0.0053 seconds  |
./spec/security/security_test_spec.rb[1:3:1]                   | failed | 0.00452 seconds |
./spec/security/security_test_spec.rb[1:3:2]                   | failed | 0.0046 seconds  |
./spec/security/security_test_spec.rb[1:3:3]                   | failed | 0.00482 seconds |
./spec/security/security_test_spec.rb[1:4:1]                   | failed | 0.00458 seconds |
./spec/security/security_test_spec.rb[1:4:2]                   | failed | 0.00533 seconds |
./spec/security/security_test_spec.rb[1:5:1]                   | failed | 0.00502 seconds |
./spec/security/security_test_spec.rb[1:5:2]                   | failed | 0.00492 seconds |
./spec/security/security_test_spec.rb[1:6:1]                   | failed | 0.00557 seconds |
./spec/security/security_test_spec.rb[1:6:2]                   | failed | 0.00607 seconds |
./spec/services/cache_service_spec.rb[1:1:1:1]                 | failed | 0.0026 seconds  |
./spec/services/cache_service_spec.rb[1:1:1:2]                 | failed | 0.00266 seconds |
./spec/services/cache_service_spec.rb[1:1:1:3]                 | failed | 0.00225 seconds |
./spec/services/cache_service_spec.rb[1:1:2:1]                 | failed | 0.0022 seconds  |
./spec/services/cache_service_spec.rb[1:1:2:2]                 | failed | 0.00288 seconds |
./spec/services/cache_service_spec.rb[1:1:3:1]                 | failed | 0.00343 seconds |
./spec/services/cache_service_spec.rb[1:1:3:2]                 | failed | 0.00265 seconds |
./spec/services/cache_service_spec.rb[1:2:1:1]                 | failed | 0.00198 seconds |
./spec/services/cache_service_spec.rb[1:2:1:2]                 | failed | 0.00191 seconds |
./spec/services/cache_service_spec.rb[1:2:2:1]                 | failed | 0.00189 seconds |
./spec/services/cache_service_spec.rb[1:2:3:1]                 | failed | 0.00177 seconds |
./spec/services/cache_service_spec.rb[1:2:3:2]                 | failed | 0.00196 seconds |
./spec/services/cache_service_spec.rb[1:3:1:1]                 | failed | 0.0022 seconds  |
./spec/services/cache_service_spec.rb[1:3:1:2]                 | failed | 0.0028 seconds  |
./spec/services/cache_service_spec.rb[1:3:1:3]                 | failed | 0.00283 seconds |
./spec/services/cache_service_spec.rb[1:3:2:1]                 | failed | 0.00291 seconds |
./spec/services/cache_service_spec.rb[1:4:1]                   | failed | 0.00461 seconds |
./spec/services/cache_service_spec.rb[1:4:2]                   | failed | 0.00541 seconds |
./spec/services/cache_service_spec.rb[1:5:1]                   | failed | 0.00166 seconds |
./spec/services/cache_service_spec.rb[1:5:2]                   | failed | 0.00629 seconds |
./spec/services/cache_service_spec.rb[1:6:1]                   | failed | 0.00151 seconds |
./spec/services/cache_service_spec.rb[1:7:1]                   | failed | 0.00245 seconds |
./spec/services/cache_service_spec.rb[1:8:1:1]                 | failed | 0.00148 seconds |
./spec/services/cache_service_spec.rb[1:8:2:1]                 | failed | 0.00165 seconds |
./spec/services/cache_service_spec.rb[1:8:3:1]                 | failed | 0.00472 seconds |
./spec/services/cache_service_spec.rb[1:9:1:1]                 | failed | 0.00226 seconds |
./spec/services/cache_service_spec.rb[1:9:1:2]                 | failed | 0.00209 seconds |
./spec/services/cache_service_spec.rb[1:9:2:1]                 | failed | 0.00249 seconds |
./spec/services/cache_service_spec.rb[1:9:2:2]                 | failed | 0.00195 seconds |
./spec/services/cache_service_spec.rb[1:10:1]                  | failed | 0.00158 seconds |
./spec/services/cache_service_spec.rb[1:10:2]                  | failed | 0.00251 seconds |
./spec/services/cache_service_spec.rb[1:11:1]                  | failed | 0.00418 seconds |
./spec/services/cache_service_spec.rb[1:11:2]                  | failed | 0.00558 seconds |
./spec/services/cache_service_spec.rb[1:12:1]                  | failed | 0.00145 seconds |
./spec/services/cache_service_spec.rb[1:13:1]                  | failed | 0.00215 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:1:1]      | failed | 0.00363 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:1:2]      | failed | 0.00329 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:1:3]      | passed | 0.0067 seconds  |
./spec/services/error_rate_monitor_service_spec.rb[1:1:4]      | passed | 0.00327 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:1:5]      | failed | 0.00332 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:1:6]      | failed | 0.00484 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:2:1]      | passed | 0.00148 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:3:1:1]    | passed | 0.00163 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:3:2:1]    | failed | 0.00486 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:4:1:1]    | passed | 0.00174 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:4:2:1]    | passed | 0.00166 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:5:1]      | passed | 0.0137 seconds  |
./spec/services/error_rate_monitor_service_spec.rb[1:5:2]      | passed | 0.01166 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:5:3]      | passed | 0.01146 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:6:1]      | failed | 0.01983 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:6:2]      | failed | 0.01908 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:6:3]      | failed | 0.02082 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:7:1:1]    | failed | 0.00152 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:7:2:1]    | failed | 0.0015 seconds  |
./spec/services/error_rate_monitor_service_spec.rb[1:8:1]      | passed | 0.00158 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:8:2]      | passed | 0.00163 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:9:1]      | failed | 0.00174 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:10:1]     | passed | 0.00253 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:10:2]     | failed | 0.05391 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:11:1]     | failed | 7.91 seconds    |
./spec/services/error_rate_monitor_service_spec.rb[1:12:1]     | failed | 0.00876 seconds |
./spec/services/error_rate_monitor_service_spec.rb[1:13:1]     | failed | 0.00402 seconds |
./spec/services/line_messaging_service_spec.rb[1:1:1]          | failed | 0.00185 seconds |
./spec/services/line_messaging_service_spec.rb[1:2:1]          | failed | 0.00217 seconds |
./spec/services/line_messaging_service_spec.rb[1:2:2]          | failed | 0.00139 seconds |
./spec/services/line_messaging_service_spec.rb[1:2:3]          | failed | 0.00159 seconds |
./spec/services/line_messaging_service_spec.rb[1:3:1]          | failed | 0.00132 seconds |
./spec/services/line_messaging_service_spec.rb[1:3:2]          | failed | 0.00136 seconds |
./spec/services/line_messaging_service_spec.rb[1:4:1]          | failed | 0.00142 seconds |
./spec/services/line_messaging_service_spec.rb[1:4:2]          | failed | 0.0013 seconds  |
./spec/services/line_messaging_service_spec.rb[1:5:1]          | failed | 0.00137 seconds |
./spec/services/line_messaging_service_spec.rb[1:5:2]          | failed | 0.0015 seconds  |
./spec/services/line_messaging_service_spec.rb[1:6:1]          | failed | 0.00127 seconds |
./spec/services/line_messaging_service_spec.rb[1:6:2]          | failed | 0.00121 seconds |
./spec/services/line_messaging_service_spec.rb[1:6:3]          | failed | 0.00123 seconds |
./spec/services/line_messaging_service_spec.rb[1:7:1]          | failed | 0.00152 seconds |
./spec/services/line_messaging_service_spec.rb[1:8:1]          | failed | 0.0016 seconds  |
./spec/services/line_messaging_service_spec.rb[1:8:2]          | failed | 0.00129 seconds |
./spec/services/line_messaging_service_spec.rb[1:9:1:1]        | failed | 0.00219 seconds |
./spec/services/line_messaging_service_spec.rb[1:9:1:2]        | failed | 0.0017 seconds  |
./spec/services/line_messaging_service_spec.rb[1:9:1:3]        | failed | 0.0016 seconds  |
./spec/services/line_messaging_service_spec.rb[1:9:2:1]        | failed | 0.00163 seconds |
./spec/services/line_messaging_service_spec.rb[1:9:2:2]        | failed | 0.00168 seconds |
./spec/services/line_messaging_service_spec.rb[1:9:2:3]        | failed | 0.00177 seconds |
./spec/services/line_messaging_service_spec.rb[1:10:1]         | failed | 0.0012 seconds  |
./spec/services/line_messaging_service_spec.rb[1:10:2]         | failed | 0.0013 seconds  |
./spec/services/line_messaging_service_spec.rb[1:11:1]         | failed | 0.00167 seconds |
./spec/services/line_messaging_service_spec.rb[1:11:2]         | failed | 0.00232 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:1:1]     | passed | 0.00202 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:1:2]     | failed | 0.04976 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:1:3]     | failed | 0.03217 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:1:4]     | failed | 0.06629 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:2:1]     | failed | 0.05068 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:2:2]     | passed | 0.00519 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:2:3]     | passed | 0.00458 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:2:4]     | passed | 0.00603 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:2:5]     | passed | 0.00448 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:3:1]     | passed | 0.00498 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:3:2]     | passed | 0.01149 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:3:3]     | passed | 0.00718 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:3:4]     | passed | 0.00684 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:3:5]     | failed | 48.29 seconds   |
./spec/system/attendance_payroll_critical_spec.rb[1:1:3:6]     | passed | 0.01351 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:4:1]     | failed | 0.05541 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:4:2]     | passed | 0.01139 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:4:3]     | passed | 0.02235 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:5:1]     | passed | 0.00195 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:5:2]     | passed | 0.00879 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:5:3]     | passed | 0.00579 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:5:4]     | passed | 0.02303 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:6:1]     | passed | 0.38835 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:6:2]     | failed | 0.05662 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:7:1]     | passed | 0.00446 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:7:2]     | passed | 0.01075 seconds |
./spec/system/attendance_payroll_critical_spec.rb[1:1:7:3]     | passed | 0.00687 seconds |
